Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2013,Число мужчин на 1 января,Кудымкарский район,12153,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 12153);"
1,01.01.2013,Число мужчин на 1 января,Юрлинский район,4499,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 4499);"
1,01.01.2013,Число мужчин на 1 января,Юсьвинский район,9143,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 9143);"
1,01.01.2013,Число мужчин на 1 января,г. Кудымкар,13530,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13530);"
1,01.01.2013,Число мужчин на 1 января,Бардымский район,12008,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 12008);"
1,01.01.2013,Число мужчин на 1 января,Березовский район,7913,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 7913);"
1,01.01.2013,Число мужчин на 1 января,Большесосновский район,6188,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6188);"
1,01.01.2013,Число мужчин на 1 января,Верещагинский район,19417,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 19417);"
1,01.01.2013,Число мужчин на 1 января,Горнозаводский район,11923,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 11923);"
1,01.01.2013,Число мужчин на 1 января,Еловский район,4914,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 4914);"
1,01.01.2013,Число мужчин на 1 января,Ильинский район,9175,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9175);"
1,01.01.2013,Число мужчин на 1 января,Карагайский район,10422,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 10422);"
1,01.01.2013,Число мужчин на 1 января,Кишертский район,5909,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 5909);"
1,01.01.2013,Число мужчин на 1 января,Красновишерский район,10266,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 10266);"
1,01.01.2013,Число мужчин на 1 января,Куединский район,12589,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 12589);"
1,01.01.2013,Число мужчин на 1 января,Кунгурский район,20526,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 20526);"
1,01.01.2013,Число мужчин на 1 января,Нытвенский район,19661,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 19661);"
1,01.01.2013,Число мужчин на 1 января,Октябрьский район,14002,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 14002);"
1,01.01.2013,Число мужчин на 1 января,Ординский район,7310,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7310);"
1,01.01.2013,Число мужчин на 1 января,Осинский район,13858,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 13858);"
1,01.01.2013,Число мужчин на 1 января,Оханский район,7636,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7636);"
1,01.01.2013,Число мужчин на 1 января,Очерский район,10617,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 10617);"
1,01.01.2013,Число мужчин на 1 января,Пермский район,49563,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 49563);"
1,01.01.2013,Число мужчин на 1 января,Сивинский район,6752,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 6752);"
1,01.01.2013,Число мужчин на 1 января,Соликамский район,9497,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9497);"
1,01.01.2013,Число мужчин на 1 января,Суксунский район,9326,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9326);"
1,01.01.2013,Число мужчин на 1 января,Уинский район,5158,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5158);"
1,01.01.2013,Число мужчин на 1 января,Усольский район,6732,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6732);"
1,01.01.2013,Число мужчин на 1 января,Частинский район,6235,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6235);"
1,01.01.2013,Число мужчин на 1 января,Чердынский район,13021,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 13021);"
1,01.01.2013,Число мужчин на 1 января,Чернушинский район,24060,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24060);"
1,01.01.2013,Число мужчин на 1 января,Чусовской район,33624,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 33624);"
1,01.01.2013,Число мужчин на 1 января,г. Пермь,447846,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 447846);"
1,01.01.2013,Число мужчин на 1 января,Александровский район,13856,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 13856);"
1,01.01.2013,Число мужчин на 1 января,г. Березники,67999,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 67999);"
1,01.01.2013,Число мужчин на 1 января,Гремячинский район,5529,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 5529);"
1,01.01.2013,Число мужчин на 1 января,Губахинский район,18590,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 18590);"
1,01.01.2013,Число мужчин на 1 января,Добрянский район,26144,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 26144);"
1,01.01.2013,Число мужчин на 1 января,Кизеловский район,10331,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 10331);"
1,01.01.2013,Число мужчин на 1 января,Краснокамский район,32490,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 32490);"
1,01.01.2013,Число мужчин на 1 января,г. Кунгур,30403,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 30403);"
1,01.01.2013,Число мужчин на 1 января,Лысьвенский район,34413,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 34413);"
1,01.01.2013,Число мужчин на 1 января,г. Соликамск,46030,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 46030);"
1,01.01.2013,Число мужчин на 1 января,Чайковский район,47688,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 47688);"
1,01.01.2014,Число мужчин на 1 января,Пермский край,1210931,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1210931);"
1,01.01.2014,Число мужчин на 1 января,Гайнский район,6208,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 6208);"
1,01.01.2014,Число мужчин на 1 января,Косинский район,3372,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3372);"
1,01.01.2014,Число мужчин на 1 января,Кочевский район,5379,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 5379);"
1,01.01.2014,Число мужчин на 1 января,Кудымкарский район,11869,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 11869);"
1,01.01.2014,Число мужчин на 1 января,Юрлинский район,4428,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 4428);"
1,01.01.2014,Число мужчин на 1 января,Юсьвинский район,9040,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 9040);"
1,01.01.2014,Число мужчин на 1 января,г. Кудымкар,13709,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13709);"
1,01.01.2014,Число мужчин на 1 января,Бардымский район,11971,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 11971);"
1,01.01.2014,Число мужчин на 1 января,Березовский район,7774,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 7774);"
1,01.01.2014,Число мужчин на 1 января,Большесосновский район,6207,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6207);"
1,01.01.2014,Число мужчин на 1 января,Верещагинский район,19363,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 19363);"
1,01.01.2014,Число мужчин на 1 января,Горнозаводский район,11802,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 11802);"
1,01.01.2014,Число мужчин на 1 января,Еловский район,4795,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 4795);"
1,01.01.2014,Число мужчин на 1 января,Ильинский район,9204,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9204);"
1,01.01.2014,Число мужчин на 1 января,Карагайский район,10364,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 10364);"
1,01.01.2014,Число мужчин на 1 января,Кишертский район,5804,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 5804);"
1,01.01.2014,Число мужчин на 1 января,Красновишерский район,10095,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 10095);"
1,01.01.2014,Число мужчин на 1 января,Куединский район,12380,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 12380);"
1,01.01.2014,Число мужчин на 1 января,Кунгурский район,20561,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 20561);"
1,01.01.2014,Число мужчин на 1 января,Нытвенский район,19575,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 19575);"
1,01.01.2014,Число мужчин на 1 января,Октябрьский район,13821,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 13821);"
1,01.01.2014,Число мужчин на 1 января,Ординский район,7269,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7269);"
1,01.01.2014,Число мужчин на 1 января,Осинский район,13773,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 13773);"
1,01.01.2014,Число мужчин на 1 января,Оханский район,7638,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7638);"
1,01.01.2014,Число мужчин на 1 января,Очерский район,10618,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 10618);"
1,01.01.2014,Число мужчин на 1 января,Пермский район,49953,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 49953);"
1,01.01.2014,Число мужчин на 1 января,Сивинский район,6751,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 6751);"
1,01.01.2014,Число мужчин на 1 января,Соликамский район,9429,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9429);"
1,01.01.2014,Число мужчин на 1 января,Суксунский район,9278,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9278);"
1,01.01.2014,Число мужчин на 1 января,Уинский район,5071,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5071);"
1,01.01.2014,Число мужчин на 1 января,Усольский район,6764,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6764);"
1,01.01.2014,Число мужчин на 1 января,Частинский район,6228,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6228);"
1,01.01.2014,Число мужчин на 1 января,Чердынский район,12690,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 12690);"
1,01.01.2014,Число мужчин на 1 января,Чернушинский район,24067,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24067);"
1,01.01.2014,Число мужчин на 1 января,Чусовской район,33463,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 33463);"
1,01.01.2014,Число мужчин на 1 января,г. Пермь,453897,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 453897);"
1,01.01.2014,Число мужчин на 1 января,Александровский район,13617,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 13617);"
1,01.01.2014,Число мужчин на 1 января,г. Березники,67003,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 67003);"
1,01.01.2014,Число мужчин на 1 января,Гремячинский район,5345,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 5345);"
1,01.01.2014,Число мужчин на 1 января,Губахинский район,18165,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 18165);"
1,01.01.2014,Число мужчин на 1 января,Добрянский район,26190,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 26190);"
1,01.01.2014,Число мужчин на 1 января,Кизеловский район,10001,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 10001);"
1,01.01.2014,Число мужчин на 1 января,Краснокамский район,32973,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 32973);"
1,01.01.2014,Число мужчин на 1 января,г. Кунгур,30590,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 30590);"
1,01.01.2014,Число мужчин на 1 января,Лысьвенский район,34124,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 34124);"
1,01.01.2014,Число мужчин на 1 января,г. Соликамск,45835,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 45835);"
1,01.01.2014,Число мужчин на 1 января,Чайковский район,47714,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 47714);"
1,01.01.2015,Число мужчин на 1 января,Пермский край,1211735,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1211735);"
1,01.01.2015,Число мужчин на 1 января,Гайнский район,6121,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 6121);"
1,01.01.2015,Число мужчин на 1 января,Косинский район,3342,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3342);"
1,01.01.2015,Число мужчин на 1 января,Кочевский район,5304,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 5304);"
1,01.01.2015,Число мужчин на 1 января,Кудымкарский район,11729,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 11729);"
1,01.01.2015,Число мужчин на 1 января,Юрлинский район,4349,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 4349);"
1,01.01.2015,Число мужчин на 1 января,Юсьвинский район,8841,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 8841);"
1,01.01.2015,Число мужчин на 1 января,г. Кудымкар,13844,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13844);"
1,01.01.2015,Число мужчин на 1 января,Бардымский район,11790,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 11790);"
1,01.01.2015,Число мужчин на 1 января,Березовский район,7678,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 7678);"
1,01.01.2015,Число мужчин на 1 января,Большесосновский район,6112,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6112);"
1,01.01.2015,Число мужчин на 1 января,Верещагинский район,19321,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 19321);"
1,01.01.2015,Число мужчин на 1 января,Горнозаводский район,11636,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 11636);"
1,01.01.2015,Число мужчин на 1 января,Еловский район,4701,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 4701);"
1,01.01.2015,Число мужчин на 1 января,Ильинский район,9149,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9149);"
1,01.01.2015,Число мужчин на 1 января,Карагайский район,10303,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 10303);"
1,01.01.2015,Число мужчин на 1 января,Кишертский район,5763,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 5763);"
1,01.01.2015,Число мужчин на 1 января,Красновишерский район,9931,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 9931);"
1,01.01.2015,Число мужчин на 1 января,Куединский район,12259,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 12259);"
