Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2013,Число женщин на 1 января,Оханский район,8802,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 8802);"
1,01.01.2013,Число женщин на 1 января,Очерский район,12134,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 12134);"
1,01.01.2013,Число женщин на 1 января,Пермский район,54941,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 54941);"
1,01.01.2013,Число женщин на 1 января,Сивинский район,7749,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 7749);"
1,01.01.2013,Число женщин на 1 января,Соликамский район,7424,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 7424);"
1,01.01.2013,Число женщин на 1 января,Суксунский район,10549,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 10549);"
1,01.01.2013,Число женщин на 1 января,Уинский район,5517,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 5517);"
1,01.01.2013,Число женщин на 1 января,Усольский район,7316,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7316);"
1,01.01.2013,Число женщин на 1 января,Частинский район,6659,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 6659);"
1,01.01.2013,Число женщин на 1 января,Чердынский район,10003,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 10003);"
1,01.01.2013,Число женщин на 1 января,Чернушинский район,26361,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 26361);"
1,01.01.2013,Число женщин на 1 января,Чусовской район,36272,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 36272);"
1,01.01.2013,Число женщин на 1 января,г. Пермь,566044,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 566044);"
1,01.01.2013,Число женщин на 1 января,Александровский район,16378,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 16378);"
1,01.01.2013,Число женщин на 1 января,г. Березники,84967,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 84967);"
1,01.01.2013,Число женщин на 1 января,Гремячинский район,7170,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 7170);"
1,01.01.2013,Число женщин на 1 января,Губахинский район,18587,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 18587);"
1,01.01.2013,Число женщин на 1 января,Добрянский район,30712,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 30712);"
1,01.01.2013,Число женщин на 1 января,Кизеловский район,12822,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 12822);"
1,01.01.2013,Число женщин на 1 января,Краснокамский район,39314,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 39314);"
1,01.01.2013,Число женщин на 1 января,г. Кунгур,36075,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 36075);"
1,01.01.2013,Число женщин на 1 января,Лысьвенский район,41781,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 41781);"
1,01.01.2013,Число женщин на 1 января,г. Соликамск,50276,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 50276);"
1,01.01.2013,Число женщин на 1 января,Чайковский район,56512,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2013', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 56512);"
1,01.01.2014,Число женщин на 1 января,Пермский край,1425223,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1425223);"
1,01.01.2014,Число женщин на 1 января,Гайнский район,6360,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гайнский район', 6360);"
1,01.01.2014,Число женщин на 1 января,Косинский район,3420,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Косинский район', 3420);"
1,01.01.2014,Число женщин на 1 января,Кочевский район,5250,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кочевский район', 5250);"
1,01.01.2014,Число женщин на 1 января,Кудымкарский район,12176,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кудымкарский район', 12176);"
1,01.01.2014,Число женщин на 1 января,Юрлинский район,4469,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юрлинский район', 4469);"
1,01.01.2014,Число женщин на 1 января,Юсьвинский район,9758,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юсьвинский район', 9758);"
1,01.01.2014,Число женщин на 1 января,г. Кудымкар,16816,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кудымкар', 16816);"
1,01.01.2014,Число женщин на 1 января,Бардымский район,13201,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 13201);"
1,01.01.2014,Число женщин на 1 января,Березовский район,8322,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 8322);"
1,01.01.2014,Число женщин на 1 января,Большесосновский район,6839,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 6839);"
1,01.01.2014,Число женщин на 1 января,Верещагинский район,21782,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 21782);"
1,01.01.2014,Число женщин на 1 января,Горнозаводский район,13137,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 13137);"
1,01.01.2014,Число женщин на 1 января,Еловский район,4992,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 4992);"
1,01.01.2014,Число женщин на 1 января,Ильинский район,10129,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 10129);"
1,01.01.2014,Число женщин на 1 января,Карагайский район,11392,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 11392);"
1,01.01.2014,Число женщин на 1 января,Кишертский район,6526,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 6526);"
1,01.01.2014,Число женщин на 1 января,Красновишерский район,11426,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 11426);"
1,01.01.2014,Число женщин на 1 января,Куединский район,13487,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 13487);"
1,01.01.2014,Число женщин на 1 января,Кунгурский район,22527,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 22527);"
1,01.01.2014,Число женщин на 1 января,Нытвенский район,23081,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 23081);"
1,01.01.2014,Число женщин на 1 января,Октябрьский район,15201,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Октябрьский район', 15201);"
1,01.01.2014,Число женщин на 1 января,Ординский район,7979,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ординский район', 7979);"
1,01.01.2014,Число женщин на 1 января,Осинский район,15405,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Осинский район', 15405);"
1,01.01.2014,Число женщин на 1 января,Оханский район,8720,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 8720);"
1,01.01.2014,Число женщин на 1 января,Очерский район,12132,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 12132);"
1,01.01.2014,Число женщин на 1 января,Пермский район,55113,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 55113);"
1,01.01.2014,Число женщин на 1 января,Сивинский район,7684,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 7684);"
1,01.01.2014,Число женщин на 1 января,Соликамский район,7329,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 7329);"
1,01.01.2014,Число женщин на 1 января,Суксунский район,10482,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 10482);"
1,01.01.2014,Число женщин на 1 января,Уинский район,5477,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 5477);"
1,01.01.2014,Число женщин на 1 января,Усольский район,7310,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7310);"
1,01.01.2014,Число женщин на 1 января,Частинский район,6566,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 6566);"
1,01.01.2014,Число женщин на 1 января,Чердынский район,9703,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 9703);"
1,01.01.2014,Число женщин на 1 января,Чернушинский район,26322,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 26322);"
1,01.01.2014,Число женщин на 1 января,Чусовской район,36061,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 36061);"
1,01.01.2014,Число женщин на 1 января,г. Пермь,572584,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 572584);"
1,01.01.2014,Число женщин на 1 января,Александровский район,16150,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 16150);"
1,01.01.2014,Число женщин на 1 января,г. Березники,83693,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 83693);"
1,01.01.2014,Число женщин на 1 января,Гремячинский район,6924,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 6924);"
1,01.01.2014,Число женщин на 1 января,Губахинский район,18198,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 18198);"
1,01.01.2014,Число женщин на 1 января,Добрянский район,30594,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 30594);"
1,01.01.2014,Число женщин на 1 января,Кизеловский район,12401,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 12401);"
1,01.01.2014,Число женщин на 1 января,Краснокамский район,39662,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 39662);"
1,01.01.2014,Число женщин на 1 января,г. Кунгур,36175,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 36175);"
1,01.01.2014,Число женщин на 1 января,Лысьвенский район,41462,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 41462);"
1,01.01.2014,Число женщин на 1 января,г. Соликамск,49993,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 49993);"
1,01.01.2014,Число женщин на 1 января,Чайковский район,56704,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2014', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 56704);"
1,01.01.2015,Число женщин на 1 января,Пермский край,1425297,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1425297);"
1,01.01.2015,Число женщин на 1 января,Гайнский район,6255,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гайнский район', 6255);"
1,01.01.2015,Число женщин на 1 января,Косинский район,3364,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Косинский район', 3364);"
1,01.01.2015,Число женщин на 1 января,Кочевский район,5192,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кочевский район', 5192);"
1,01.01.2015,Число женщин на 1 января,Кудымкарский район,11990,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кудымкарский район', 11990);"
1,01.01.2015,Число женщин на 1 января,Юрлинский район,4417,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юрлинский район', 4417);"
1,01.01.2015,Число женщин на 1 января,Юсьвинский район,9647,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юсьвинский район', 9647);"
1,01.01.2015,Число женщин на 1 января,г. Кудымкар,16895,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кудымкар', 16895);"
1,01.01.2015,Число женщин на 1 января,Бардымский район,12910,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 12910);"
1,01.01.2015,Число женщин на 1 января,Березовский район,8211,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 8211);"
1,01.01.2015,Число женщин на 1 января,Большесосновский район,6749,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 6749);"
1,01.01.2015,Число женщин на 1 января,Верещагинский район,21538,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 21538);"
1,01.01.2015,Число женщин на 1 января,Горнозаводский район,12965,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 12965);"
1,01.01.2015,Число женщин на 1 января,Еловский район,4833,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 4833);"
1,01.01.2015,Число женщин на 1 января,Ильинский район,10017,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 10017);"
1,01.01.2015,Число женщин на 1 января,Карагайский район,11306,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 11306);"
1,01.01.2015,Число женщин на 1 января,Кишертский район,6409,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 6409);"
1,01.01.2015,Число женщин на 1 января,Красновишерский район,11248,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 11248);"
1,01.01.2015,Число женщин на 1 января,Куединский район,13302,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 13302);"
1,01.01.2015,Число женщин на 1 января,Кунгурский район,22247,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 22247);"
1,01.01.2015,Число женщин на 1 января,Нытвенский район,22972,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 22972);"
1,01.01.2015,Число женщин на 1 января,Октябрьский район,14920,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Октябрьский район', 14920);"
1,01.01.2015,Число женщин на 1 января,Ординский район,7933,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ординский район', 7933);"
1,01.01.2015,Число женщин на 1 января,Осинский район,15321,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Осинский район', 15321);"
1,01.01.2015,Число женщин на 1 января,Оханский район,8640,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 8640);"
1,01.01.2015,Число женщин на 1 января,Очерский район,12114,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 12114);"
1,01.01.2015,Число женщин на 1 января,Пермский район,55521,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 55521);"
1,01.01.2015,Число женщин на 1 января,Сивинский район,7608,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 7608);"
1,01.01.2015,Число женщин на 1 января,Соликамский район,7252,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 7252);"
1,01.01.2015,Число женщин на 1 января,Суксунский район,10449,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 10449);"
1,01.01.2015,Число женщин на 1 января,Уинский район,5511,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 5511);"
1,01.01.2015,Число женщин на 1 января,Усольский район,7362,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7362);"
1,01.01.2015,Число женщин на 1 января,Частинский район,6548,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 6548);"
1,01.01.2015,Число женщин на 1 января,Чердынский район,9324,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 9324);"
1,01.01.2015,Число женщин на 1 января,Чернушинский район,26254,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 26254);"
1,01.01.2015,Число женщин на 1 января,Чусовской район,35784,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 35784);"
1,01.01.2015,Число женщин на 1 января,г. Пермь,578406,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 578406);"
1,01.01.2015,Число женщин на 1 января,Александровский район,15921,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 15921);"
1,01.01.2015,Число женщин на 1 января,г. Березники,82772,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 82772);"
1,01.01.2015,Число женщин на 1 января,Гремячинский район,6740,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 6740);"
1,01.01.2015,Число женщин на 1 января,Губахинский район,17912,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 17912);"
